hour,price,distance,surge_multiplier,cab_type,name
14,10.5,1.8,1.0,Uber,WAV
21,15.0,1.08,1.0,Uber,Black
10,12.0,2.32,1.0,Uber,WAV
9,27.5,0.55,1.0,Uber,Black SUV
17,16.5,2.12,1.0,Lyft,Lux
20,16.5,2.38,1.0,Lyft,Lyft XL
11,18.5,3.37,1.0,Uber,UberXL
18,16.5,1.75,1.0,Lyft,Lyft XL
17,22.5,4.58,1.0,Lyft,Lyft XL
18,9.0,3.22,1.0,Lyft,Shared
9,11.0,0.42,1.0,Lyft,Lux
22,7.0,0.63,1.0,Uber,UberX
1,26.0,3.15,1.0,Lyft,Lux Black
0,23.0,2.79,1.0,Uber,Black
19,27.5,1.84,1.0,Lyft,Lux Black XL
23,7.0,2.47,1.0,Lyft,Shared
10,15.5,0.99,1.0,Uber,Black
14,16.5,2.45,1.0,Uber,UberXL
19,12.0,1.03,1.0,Uber,UberXL
16,11.0,0.68,1.0,Lyft,Lux
12,13.0,1.41,1.0,Uber,UberXL
9,12.0,1.41,1.0,Uber,UberPool
7,24.0,3.39,1.0,Uber,Black
12,7.0,2.14,1.0,Uber,WAV
18,6.5,0.56,1.0,Uber,UberPool
18,21.0,2.46,1.0,Uber,Black
7,32.5,2.68,1.0,Lyft,Lux Black XL
12,14.0,2.14,1.0,Uber,UberXL
6,9.0,2.38,1.0,Lyft,Lyft
0,7.0,1.03,1.0,Uber,WAV
16,13.5,2.44,1.0,Lyft,Lyft XL
16,16.5,0.73,1.0,Lyft,Lux Black
22,16.5,2.82,1.0,Lyft,Lyft XL
6,22.5,3.9,1.0,Lyft,Lyft XL
20,15.5,2.27,1.0,Uber,UberXL
6,11.0,1.41,1.0,Uber,UberPool
16,38.0,3.08,1.0,Lyft,Lux Black XL
14,26.0,0.63,1.0,Lyft,Lux Black XL
11,10.5,2.43,1.0,Lyft,Lyft
22,45.5,2.44,1.25,Lyft,Lux Black XL
23,16.0,2.66,1.0,Uber,UberXL
16,25.0,1.64,1.0,Uber,Black SUV
3,5.0,1.74,1.0,Lyft,Shared
2,27.0,0.92,1.0,Uber,Black SUV
20,10.5,3.47,1.0,Lyft,Shared
20,22.5,2.85,1.0,Lyft,Lux Black
23,16.0,0.61,1.0,Uber,Black
21,31.5,4.48,1.0,Uber,Black
9,7.0,1.38,1.0,Lyft,Lyft
3,19.5,1.05,1.5,Lyft,Lux
15,10.5,1.8,1.0,Uber,WAV
23,9.5,2.67,1.0,Uber,WAV
4,7.0,1.83,1.0,Lyft,Shared
20,22.0,4.73,1.0,Uber,UberXL
3,10.0,3.01,1.0,Uber,UberPool
22,8.5,2.86,1.0,Uber,WAV
13,38.0,3.25,1.0,Lyft,Lux Black XL
3,10.5,1.61,1.0,Uber,WAV
17,7.5,3.04,1.0,Uber,UberPool
15,26.0,3.1,1.0,Lyft,Lux Black
16,11.0,1.46,1.0,Lyft,Lyft XL
23,7.0,0.55,1.0,Lyft,Lyft
16,19.0,1.3,1.0,Uber,Black
8,9.0,0.43,1.0,Lyft,Lyft XL
16,7.5,1.07,1.0,Uber,UberPool
10,7.0,0.58,1.0,Lyft,Lyft
8,29.5,2.04,1.0,Uber,Black SUV
4,16.0,0.92,1.0,Uber,Black
21,30.0,1.39,1.75,Lyft,Lux Black
11,34.0,3.15,1.0,Lyft,Lux Black XL
18,26.0,3.42,1.0,Lyft,Lux
13,21.5,2.56,1.0,Uber,Black
3,27.5,0.74,1.0,Lyft,Lux Black XL
5,9.0,1.74,1.0,Lyft,Lyft
9,26.0,3.08,1.0,Lyft,Lux Black
21,9.5,1.61,1.0,Uber,WAV
8,10.5,2.48,1.0,Uber,WAV
16,9.0,1.35,1.0,Uber,UberPool
5,8.0,2.84,1.0,Uber,UberPool
0,16.5,2.43,1.0,Lyft,Lyft XL
17,32.5,3.39,1.0,Uber,Black SUV
1,30.5,3.54,1.0,Uber,Black
12,3.0,0.99,1.0,Lyft,Shared
1,16.5,2.72,1.0,Lyft,Lyft XL
12,22.5,4.72,1.0,Uber,UberXL
19,9.0,1.95,1.0,Lyft,Lyft
12,10.5,2.98,1.0,Uber,WAV
6,22.5,3.05,1.0,Uber,Black
20,16.5,3.27,1.0,Lyft,Lyft XL
4,21.5,2.27,1.0,Uber,Black
1,32.5,4.21,1.0,Lyft,Lux Black
0,16.5,0.46,1.0,Lyft,Lux Black
10,12.0,1.57,1.0,Uber,UberXL
9,16.5,1.26,1.25,Lyft,Lux
8,30.0,1.46,1.75,Lyft,Lux Black
17,13.5,1.05,1.25,Lyft,Lyft XL
11,27.0,0.61,1.0,Uber,Black SUV
0,38.5,3.05,1.0,Lyft,Lux Black XL
17,7.0,0.68,1.0,Uber,WAV
4,26.0,3.3,1.0,Uber,Black
19,34.0,3.23,1.0,Uber,Black SUV
6,3.5,0.58,1.0,Lyft,Shared
13,15.0,0.8,1.0,Uber,Black
10,11.0,4.44,1.0,Lyft,Lyft
13,19.5,1.54,1.0,Lyft,Lux Black
6,12.0,3.3,1.0,Uber,WAV
9,9.5,2.73,1.0,Uber,UberPool
23,16.5,1.44,1.0,Lyft,Lux Black
10,11.5,3.04,1.0,Uber,UberX
22,9.5,2.62,1.0,Uber,UberX
13,5.0,1.75,1.0,Lyft,Shared
6,9.5,0.39,1.0,Uber,UberXL
9,12.0,1.08,1.0,Uber,UberXL
1,10.5,2.79,1.0,Uber,WAV
7,9.0,2.46,1.0,Uber,UberPool
1,25.0,2.62,1.0,Uber,Black
23,7.5,1.56,1.0,Uber,UberPool
18,16.5,1.11,1.0,Lyft,Lux Black
1,3.0,0.68,1.0,Lyft,Shared
3,8.5,1.79,1.0,Uber,WAV
20,11.0,0.63,1.0,Lyft,Lux
21,32.5,2.66,1.0,Uber,Black SUV
8,5.0,0.99,1.0,Lyft,Shared
6,11.0,3.01,1.0,Uber,UberX
8,16.5,1.49,1.25,Lyft,Lux
7,8.0,1.35,1.0,Uber,WAV
21,11.0,1.41,1.0,Uber,UberPool
18,26.0,3.14,1.0,Lyft,Lux Black
0,27.5,1.03,1.0,Uber,Black SUV
16,13.5,1.01,1.0,Lyft,Lux
5,22.5,2.69,1.0,Lyft,Lux
19,22.5,2.3,1.0,Lyft,Lux Black
20,5.0,1.28,1.0,Lyft,Shared
22,38.0,4.96,1.75,Lyft,Lyft XL
11,18.0,2.68,1.0,Uber,UberXL
14,13.5,1.24,1.0,Lyft,Lux
21,9.0,1.72,1.0,Lyft,Lyft
22,24.0,1.92,1.0,Uber,Black SUV
21,16.5,2.84,1.0,Uber,UberXL
15,10.5,2.79,1.0,Uber,WAV
12,7.0,0.65,1.0,Lyft,Lyft
6,19.5,2.32,1.0,Lyft,Lux
1,16.5,0.55,1.0,Lyft,Lux Black
0,38.5,3.4,1.0,Lyft,Lux Black XL
15,7.0,2.68,1.0,Lyft,Shared
7,28.0,2.62,1.0,Uber,Black SUV
18,27.0,1.51,1.0,Uber,Black SUV
9,16.0,2.34,1.0,Uber,UberXL
7,16.5,3.45,1.0,Lyft,Lyft XL
13,17.0,1.91,1.0,Uber,UberXL
21,7.0,2.95,1.0,Lyft,Shared
14,10.5,3.04,1.0,Lyft,Lyft
15,11.0,3.08,1.0,Uber,WAV
16,7.5,1.25,1.0,Uber,UberPool
17,7.0,2.11,1.0,Lyft,Shared
18,27.0,3.07,1.0,Uber,Black
16,26.0,1.5,1.0,Uber,Black SUV
23,13.5,1.4,1.0,Lyft,Lux
12,7.0,1.26,1.0,Lyft,Lyft
13,7.0,3.31,1.0,Lyft,Shared
0,13.5,1.24,1.0,Lyft,Lux
21,19.5,2.98,1.0,Uber,UberXL
16,7.0,0.49,1.0,Uber,UberX
4,12.5,4.44,1.0,Uber,UberX
3,9.5,2.27,1.0,Uber,UberX
14,19.5,1.96,1.0,Lyft,Lux
0,27.5,3.31,1.0,Lyft,Lux Black
14,15.0,2.61,1.0,Uber,UberXL
15,19.5,2.82,1.0,Lyft,Lux
23,7.0,2.94,1.0,Lyft,Shared
6,22.5,3.31,1.0,Lyft,Lux
4,16.5,2.4,1.0,Lyft,Lux
2,23.0,2.86,1.0,Uber,Black
16,9.0,0.71,1.0,Lyft,Lyft XL
6,13.5,1.38,1.0,Lyft,Lux
15,8.0,2.72,1.0,Uber,UberPool
16,7.0,3.25,1.0,Lyft,Shared
12,22.5,3.01,1.0,Lyft,Lux
0,8.0,1.08,1.0,Uber,WAV
7,9.0,1.23,1.0,Uber,UberX
23,7.0,0.49,1.0,Uber,WAV
17,11.5,2.46,1.0,Uber,WAV
23,9.5,0.63,1.0,Uber,UberXL
18,7.0,4.13,1.0,Lyft,Shared
20,16.5,0.67,1.0,Lyft,Lux Black
9,34.0,4.75,1.0,Lyft,Lux Black
12,7.0,0.85,1.0,Uber,WAV
0,26.5,2.7,1.0,Uber,Black
0,17.0,2.86,1.0,Uber,UberXL
18,8.0,1.5,1.0,Uber,WAV
4,13.5,1.39,1.0,Lyft,Lyft XL
15,17.0,1.04,1.0,Uber,Black
1,3.0,2.82,1.0,Lyft,Shared
3,9.5,2.98,1.0,Uber,UberX
14,16.5,2.65,1.0,Uber,UberXL
3,22.5,2.29,1.0,Uber,Black
3,8.0,1.3,1.0,Uber,UberX
2,19.5,3.14,1.0,Lyft,Lux
17,19.5,3.24,1.0,Lyft,Lux
2,22.5,3.06,1.0,Lyft,Lux
11,22.5,2.14,1.0,Lyft,Lux Black
9,19.5,2.6,1.0,Lyft,Lux
4,13.5,4.54,1.0,Lyft,Lyft
6,13.5,1.18,1.0,Lyft,Lyft XL
23,18.0,3.3,1.0,Uber,UberXL
3,20.5,2.48,1.0,Uber,Black
11,11.0,0.59,1.0,Lyft,Lyft XL
9,7.0,3.03,1.0,Lyft,Shared
12,7.0,1.27,1.0,Lyft,Lyft
16,30.5,2.7,1.0,Uber,Black SUV
16,9.5,1.41,1.0,Uber,UberX
3,11.0,1.08,1.0,Lyft,Lyft XL
11,26.0,2.67,1.0,Lyft,Lux Black
23,7.0,1.21,1.0,Uber,WAV
13,9.0,1.71,1.0,Lyft,Lyft
13,19.5,1.75,1.0,Lyft,Lux Black
23,9.0,2.08,1.0,Lyft,Lyft
9,27.5,5.7,1.0,Uber,UberXL
2,11.0,0.44,1.0,Lyft,Lux
13,7.5,1.35,1.0,Uber,UberX
9,14.0,4.74,1.0,Uber,UberX
8,25.0,3.05,1.0,Uber,Black
22,13.0,4.72,1.0,Uber,UberX
12,22.5,3.03,1.0,Lyft,Lux Black
16,8.5,1.41,1.0,Uber,UberPool
23,26.0,2.32,1.0,Lyft,Lux Black
11,10.5,1.03,1.0,Lyft,Lux
19,11.0,2.42,1.0,Lyft,Lyft
12,9.5,2.8,1.0,Uber,UberX
8,7.0,0.62,1.0,Lyft,Lyft
7,28.5,1.46,1.0,Uber,Black SUV
23,16.5,2.45,1.0,Lyft,Lyft XL
14,7.0,1.0,1.0,Lyft,Lyft
4,6.5,1.08,1.0,Uber,UberX
20,7.0,1.25,1.0,Lyft,Lyft
13,10.5,1.56,1.0,Uber,UberX
11,11.0,2.3,1.0,Lyft,Lyft
2,10.5,3.07,1.0,Uber,WAV
0,38.0,2.92,1.0,Lyft,Lux Black XL
12,19.5,4.12,1.0,Lyft,Lyft XL
6,13.5,5.41,1.0,Lyft,Lyft
12,22.5,1.83,1.0,Lyft,Lux Black
2,7.0,0.49,1.0,Uber,WAV
11,26.5,1.34,1.0,Uber,Black SUV
18,10.5,2.11,1.0,Lyft,Lyft
0,29.5,2.74,1.0,Uber,Black SUV
14,8.5,1.5,1.0,Uber,UberX
19,23.0,3.05,1.0,Uber,Black
10,19.5,3.07,1.0,Lyft,Lux
22,9.5,1.35,1.0,Uber,UberX
6,27.5,1.45,1.0,Lyft,Lux Black XL
23,5.0,1.75,1.0,Lyft,Shared
23,7.5,2.14,1.0,Uber,WAV
13,19.0,2.48,1.0,Uber,Black
1,23.0,3.15,1.0,Uber,UberXL
1,29.5,2.74,1.0,Uber,Black SUV
22,7.0,1.24,1.0,Lyft,Lyft
9,3.5,0.59,1.0,Lyft,Shared
7,11.5,1.25,1.0,Uber,UberXL
16,9.5,0.63,1.0,Uber,UberXL
15,11.5,2.73,1.0,Uber,UberX
19,19.5,2.44,1.0,Lyft,Lux
6,11.0,1.07,1.0,Lyft,Lyft XL
12,16.5,1.43,1.0,Lyft,Lux Black
18,19.5,2.7,1.0,Lyft,Lux
9,15.0,1.8,1.0,Uber,UberXL
19,11.5,1.16,1.0,Uber,UberXL
16,19.5,1.74,1.0,Lyft,Lux Black
13,16.5,0.89,1.0,Lyft,Lux Black
22,26.0,1.17,1.0,Lyft,Lux Black XL
12,10.5,3.04,1.0,Uber,WAV
14,19.5,2.89,1.0,Lyft,Lux
0,11.0,3.0,1.0,Lyft,Lyft
23,15.0,1.57,1.0,Uber,UberXL
15,26.5,1.04,1.0,Uber,Black SUV
5,28.0,4.48,1.0,Uber,Black
13,13.5,2.16,1.0,Lyft,Lyft XL
16,9.0,1.72,1.0,Lyft,Lyft
20,10.5,2.8,1.0,Uber,WAV
0,13.5,1.51,1.0,Lyft,Lyft XL
12,34.0,3.07,1.0,Lyft,Lux Black XL
4,16.0,2.98,1.0,Uber,UberXL
14,16.5,0.59,1.0,Lyft,Lux Black
10,9.0,1.94,1.0,Lyft,Lyft
18,13.5,2.01,1.0,Lyft,Lyft XL
21,30.0,1.72,1.0,Lyft,Lux Black XL
19,22.5,2.73,1.0,Lyft,Lux Black
11,30.0,2.35,1.0,Lyft,Lux Black XL
16,26.0,0.8,1.0,Uber,Black SUV
20,13.5,4.59,1.0,Lyft,Lyft
13,11.5,3.05,1.0,Uber,UberX
21,9.5,2.27,1.0,Uber,UberPool
18,22.5,3.21,2.0,Lyft,Lyft
2,25.0,1.56,1.0,Uber,Black SUV
5,7.0,1.27,1.0,Lyft,Lyft
5,7.0,1.48,1.0,Lyft,Lyft
12,32.5,4.54,1.0,Lyft,Lux Black
1,8.0,1.56,1.0,Uber,WAV
13,7.0,0.59,1.0,Lyft,Lyft
12,10.5,3.01,1.0,Uber,UberX
14,16.5,1.01,1.0,Lyft,Lux Black
4,18.0,3.05,1.0,Uber,UberXL
15,13.5,1.65,1.0,Lyft,Lyft XL
15,9.0,1.71,1.0,Lyft,Lyft
8,14.0,2.5,1.0,Uber,UberXL
6,9.0,1.07,1.0,Lyft,Lyft
17,10.5,1.02,1.0,Lyft,Lyft XL
16,32.5,3.45,1.0,Uber,Black SUV
10,10.5,2.86,1.0,Lyft,Shared
21,3.0,1.94,1.0,Lyft,Shared
20,9.5,1.08,1.0,Uber,UberX
16,10.5,3.45,1.0,Uber,UberX
15,8.0,3.04,1.0,Uber,UberPool
11,16.5,1.72,1.0,Lyft,Lux
17,38.5,2.99,1.25,Lyft,Lux Black
17,9.5,3.05,1.0,Uber,UberPool
19,14.0,3.96,1.0,Uber,UberX
1,7.5,1.3,1.0,Uber,WAV
15,18.0,2.17,1.0,Uber,Black
13,9.5,3.3,1.0,Uber,UberX
14,22.5,3.01,1.0,Uber,Black
16,19.5,3.26,1.0,Lyft,Lyft XL
10,42.5,4.15,1.0,Lyft,Lux Black XL
4,10.5,1.39,1.0,Lyft,Lyft XL
2,19.5,1.46,1.0,Uber,Black
0,22.0,2.56,1.0,Uber,Black
12,7.0,1.22,1.0,Uber,UberX
9,21.0,1.82,1.0,Uber,Black
0,42.5,5.24,1.0,Lyft,Lux Black XL
23,8.0,0.72,1.0,Uber,UberX
18,29.5,3.05,1.0,Uber,Black SUV
2,11.0,4.55,1.0,Uber,UberPool
18,13.5,5.24,1.0,Lyft,Lyft
1,27.5,2.22,1.0,Lyft,Lux Black XL
14,13.5,1.21,1.0,Lyft,Lux
21,22.5,5.22,1.0,Lyft,Lyft XL
19,9.0,0.63,1.5,Lyft,Lyft
23,9.5,2.32,1.0,Uber,WAV
4,8.0,1.56,1.0,Uber,WAV
1,36.0,3.39,1.0,Uber,Black SUV
16,41.5,4.55,1.0,Uber,Black SUV
22,27.0,1.35,1.0,Uber,Black SUV
14,16.5,2.87,1.0,Lyft,Lyft XL
14,16.0,2.8,1.0,Uber,UberXL
10,33.0,3.04,1.0,Uber,Black SUV
23,17.0,1.34,1.0,Uber,Black
1,19.5,3.17,1.0,Lyft,Lyft XL
4,34.0,3.14,1.0,Lyft,Lux Black XL
8,7.0,1.05,1.0,Lyft,Lyft
12,9.5,3.53,1.0,Uber,UberPool
15,27.5,2.86,1.0,Lyft,Lux Black
10,7.0,0.54,1.0,Uber,WAV
18,8.5,1.61,1.0,Uber,UberPool
16,16.5,1.0,1.0,Lyft,Lux Black
6,29.5,4.57,1.0,Uber,Black
18,27.5,4.4,1.0,Lyft,Lyft XL
2,16.5,1.55,1.5,Lyft,Lyft XL
11,10.5,2.69,1.0,Lyft,Lyft
11,25.0,2.81,1.0,Uber,Black
23,19.5,1.25,1.25,Lyft,Lux Black
16,32.0,2.98,1.0,Uber,Black SUV
23,9.5,4.55,1.0,Uber,UberPool
9,22.5,2.32,1.0,Uber,Black
21,20.5,1.97,1.0,Uber,Black
18,10.5,2.45,1.0,Lyft,Lyft
5,8.5,1.64,1.0,Uber,WAV
5,26.0,2.27,1.0,Lyft,Lux Black
12,16.0,2.56,1.0,Uber,UberXL
2,9.0,2.41,1.0,Lyft,Lyft
15,9.0,2.66,1.0,Uber,UberPool
19,7.0,1.91,1.0,Uber,UberPool
19,22.5,1.76,1.0,Lyft,Lux Black
22,13.5,0.85,1.0,Lyft,Lux
8,28.0,2.14,1.0,Uber,Black SUV
12,32.0,2.34,1.0,Uber,Black SUV
21,9.0,1.85,1.0,Lyft,Shared
18,11.5,0.92,1.0,Uber,UberXL
9,9.5,2.27,1.0,Uber,UberX
21,17.0,2.87,1.0,Uber,UberXL
5,16.5,1.53,1.0,Lyft,Lux Black
0,10.5,0.62,1.0,Lyft,Lux
22,27.5,1.03,1.0,Lyft,Lux Black XL
14,27.0,1.36,1.0,Uber,Black SUV
15,7.0,1.25,1.0,Lyft,Lyft
0,7.5,1.34,1.0,Uber,UberPool
21,8.5,0.91,1.0,Uber,UberPool
2,6.5,1.5,1.0,Uber,UberPool
14,10.0,2.04,1.0,Uber,UberPool
4,12.5,1.46,1.0,Uber,UberXL
9,26.0,1.07,1.0,Lyft,Lux Black XL
6,5.0,3.44,1.0,Lyft,Shared
11,9.5,2.66,1.0,Uber,WAV
20,27.0,5.7,1.0,Uber,UberXL
3,27.5,3.97,1.0,Lyft,Lux
6,7.0,2.48,1.0,Lyft,Shared
20,11.5,1.21,1.0,Uber,UberXL
19,16.5,0.77,1.0,Lyft,Lux Black
18,13.5,1.46,1.0,Lyft,Lyft XL
3,15.0,0.62,1.0,Uber,Black
17,22.5,3.22,1.0,Lyft,Lux
15,15.0,1.04,1.0,Uber,Black
13,17.0,2.67,1.0,Uber,UberXL
2,7.0,0.62,1.0,Lyft,Shared
9,29.5,1.9,1.0,Uber,Black SUV
2,14.0,1.5,1.0,Uber,UberXL
5,19.5,1.73,1.0,Lyft,Lux Black
16,28.5,1.8,1.0,Uber,Black SUV
0,27.5,1.47,1.0,Lyft,Lux Black XL
2,19.5,3.1,1.0,Lyft,Lyft XL
13,12.5,2.86,1.0,Uber,WAV
19,6.5,1.56,1.0,Uber,UberPool
19,17.5,1.4,1.0,Uber,Black
10,12.0,4.44,1.0,Uber,UberPool
6,3.0,0.74,1.0,Lyft,Shared
21,10.5,0.72,1.0,Uber,UberXL
22,13.5,2.29,1.0,Uber,UberXL
15,10.5,3.01,1.0,Uber,WAV
22,4.5,0.63,1.0,Uber,UberPool
18,16.5,0.5,1.0,Lyft,Lux Black
5,28.5,2.2,1.0,Uber,Black SUV
0,7.5,2.62,1.0,Uber,UberPool
21,34.0,2.81,1.0,Lyft,Lux Black XL
8,34.0,3.39,1.0,Uber,Black SUV
0,6.5,0.61,1.0,Uber,UberPool
14,10.5,2.67,1.0,Uber,UberX
1,19.5,3.22,1.0,Uber,UberXL
21,12.0,1.22,1.0,Uber,UberXL
20,26.0,1.27,1.0,Lyft,Lux Black XL
3,5.0,4.32,1.0,Lyft,Shared
7,21.5,3.04,1.0,Uber,Black
2,10.5,0.62,1.0,Uber,UberXL
18,27.5,1.36,1.0,Uber,Black SUV
13,16.5,2.4,1.25,Lyft,Lyft XL
15,9.5,1.16,1.0,Uber,WAV
18,15.0,1.21,1.0,Uber,Black
9,22.5,1.44,1.25,Lyft,Lux Black
16,29.5,2.48,1.0,Uber,Black SUV
14,7.5,1.35,1.0,Uber,UberX
4,27.5,0.57,1.0,Lyft,Lux Black XL
17,3.5,1.0,1.0,Lyft,Shared
10,3.0,1.89,1.0,Lyft,Shared
13,16.5,2.39,1.0,Lyft,Lyft XL
20,10.5,2.27,1.0,Lyft,Lyft
12,45.5,5.36,1.0,Lyft,Lux Black XL
2,10.5,2.32,1.0,Uber,UberX
5,19.5,1.57,1.0,Uber,Black
23,9.0,2.98,1.0,Lyft,Shared
2,16.0,0.56,1.0,Uber,Black
0,7.0,1.04,1.0,Lyft,Lyft
14,22.5,5.27,1.0,Lyft,Lyft XL
23,8.5,1.0,1.0,Uber,UberX
23,11.5,0.72,1.0,Uber,UberXL
10,16.5,1.57,1.0,Lyft,Lux Black
19,7.0,0.69,1.0,Lyft,Lyft
16,20.5,2.5,1.0,Uber,Black
18,7.0,0.67,1.0,Uber,WAV
22,5.0,1.15,1.0,Lyft,Shared
20,8.5,0.91,1.0,Uber,UberX
22,19.5,2.17,1.0,Uber,Black
11,16.5,1.08,1.0,Lyft,Lux Black
10,13.5,2.44,1.0,Lyft,Lyft XL
18,14.0,2.29,1.0,Uber,UberXL
16,27.5,3.47,1.0,Lyft,Lux Black
4,10.5,3.03,1.0,Lyft,Lyft
16,7.0,0.63,1.0,Uber,WAV
6,19.5,3.19,1.0,Lyft,Lyft XL
22,27.0,1.28,1.0,Uber,Black SUV
7,21.5,2.79,1.0,Uber,Black
13,26.0,1.01,1.0,Lyft,Lux Black XL
3,28.5,1.44,1.0,Uber,Black SUV
1,16.0,0.63,1.0,Uber,Black
20,32.5,2.41,1.0,Lyft,Lux Black XL
15,7.0,1.24,1.0,Lyft,Lyft
7,20.5,4.44,1.0,Uber,UberXL
21,30.0,2.66,1.0,Lyft,Lux Black XL
19,26.0,4.49,1.0,Lyft,Lux
11,5.0,0.62,1.0,Lyft,Shared
4,27.0,3.47,1.0,Uber,Black
7,11.0,1.08,1.0,Uber,UberXL
21,11.0,3.01,1.0,Uber,UberX
13,17.5,2.33,1.0,Uber,UberXL
12,16.5,0.56,1.0,Lyft,Lux Black
4,7.0,1.44,1.0,Uber,UberPool
21,11.0,1.61,1.0,Uber,UberPool
20,9.5,1.16,1.0,Uber,UberX
16,9.0,1.3,1.0,Uber,UberPool
8,11.0,2.83,1.0,Lyft,Lyft
2,13.5,2.31,1.0,Lyft,Lyft XL
6,55.0,2.97,1.25,Lyft,Lux Black XL
5,5.0,1.72,1.0,Lyft,Shared
1,19.5,2.81,1.0,Uber,Black
16,52.0,7.46,1.0,Uber,Black SUV
4,45.5,5.44,1.0,Lyft,Lux Black XL
19,34.0,3.15,1.0,Lyft,Lux Black XL
18,11.5,4.57,1.0,Uber,WAV
9,19.5,3.11,1.0,Lyft,Lyft XL
1,7.0,1.64,1.0,Uber,UberPool
4,9.0,2.44,1.0,Lyft,Lyft
23,22.5,3.17,1.0,Lyft,Lux
14,26.0,1.26,1.0,Lyft,Lux Black XL
8,10.5,2.52,1.0,Lyft,Lyft
9,12.0,4.48,1.0,Uber,WAV
23,7.0,0.49,1.0,Uber,WAV
18,8.5,1.35,1.0,Uber,WAV
18,11.5,1.34,1.0,Uber,UberXL
7,31.5,2.84,1.0,Uber,Black SUV
20,9.0,0.72,1.0,Uber,UberX
1,16.5,2.3,1.0,Lyft,Lux
19,18.0,5.56,1.0,Uber,UberX
14,7.0,2.42,1.0,Lyft,Shared
19,3.5,1.4,1.0,Lyft,Shared
19,9.5,2.19,1.0,Uber,WAV
22,27.5,3.12,1.0,Lyft,Lux Black
12,14.5,2.48,1.0,Uber,UberXL
5,8.0,1.7,1.0,Uber,WAV
0,9.0,0.44,1.0,Lyft,Lyft XL
5,30.5,2.5,1.0,Uber,Black SUV
7,12.5,1.46,1.0,Uber,UberXL
16,16.5,1.55,1.0,Lyft,Lux
0,27.5,1.57,1.0,Lyft,Lux Black XL
20,22.5,3.22,1.0,Lyft,Lux
18,19.5,2.01,1.0,Lyft,Lux Black
5,10.5,2.61,1.0,Uber,UberX
9,28.5,1.89,1.0,Uber,Black SUV
0,8.5,1.16,1.0,Uber,UberX
18,9.5,2.32,1.0,Uber,WAV
1,7.0,0.91,1.0,Uber,UberPool
14,16.5,1.1,1.0,Lyft,Lux Black
15,7.5,1.3,1.0,Uber,UberPool
0,15.0,2.73,1.0,Uber,UberXL
6,12.0,3.52,1.0,Uber,UberPool
4,14.0,1.5,1.0,Uber,UberXL
16,9.0,2.29,1.0,Uber,UberPool
16,16.0,1.03,1.0,Uber,Black
14,7.5,0.61,1.0,Uber,WAV
23,26.5,1.7,1.0,Uber,Black SUV
14,3.0,1.07,1.0,Lyft,Shared
5,13.5,1.78,1.0,Uber,UberXL
17,30.0,2.73,1.0,Lyft,Lux Black XL
20,10.5,2.37,1.0,Uber,WAV
10,35.0,3.1,1.0,Uber,Black SUV
10,24.0,2.34,1.0,Uber,Black
4,19.5,2.69,1.0,Uber,UberXL
11,7.0,1.37,1.0,Lyft,Lyft
10,27.0,3.37,1.0,Uber,Black
17,8.5,2.12,1.0,Uber,WAV
9,13.5,3.65,1.0,Lyft,Lyft
20,13.5,1.46,1.0,Lyft,Lux
18,28.0,1.8,1.0,Uber,Black SUV
14,13.5,3.16,1.0,Lyft,Lyft
14,19.5,3.45,1.0,Lyft,Lyft XL
2,13.5,2.45,1.0,Lyft,Lyft XL
18,3.0,1.26,1.0,Lyft,Shared
23,9.5,1.16,1.0,Uber,UberX
2,26.0,0.43,1.0,Lyft,Lux Black XL
21,9.0,1.87,1.0,Lyft,Lyft
20,9.5,1.63,1.0,Uber,WAV
23,13.5,1.54,1.0,Lyft,Lyft XL
23,7.0,2.42,1.0,Lyft,Shared
1,8.5,1.97,1.0,Uber,UberX
18,17.0,1.64,1.0,Uber,Black
15,10.5,2.97,1.0,Lyft,Lyft
14,7.0,0.56,1.0,Uber,WAV
16,5.0,1.23,1.0,Lyft,Shared
12,9.0,1.54,1.0,Lyft,Lyft
20,22.5,3.09,1.0,Lyft,Lux
22,14.0,2.32,1.0,Uber,UberXL
20,5.0,1.25,1.0,Lyft,Shared
10,15.0,1.39,1.0,Uber,Black
17,27.0,0.49,1.0,Uber,Black SUV
15,7.0,2.47,1.0,Lyft,Shared
10,7.0,0.94,1.0,Uber,UberX
14,16.5,3.14,1.0,Lyft,Lyft XL
17,8.5,1.9,1.0,Uber,UberX
20,17.5,3.39,1.0,Uber,UberXL
0,9.5,3.04,1.0,Uber,UberX
19,9.0,2.46,1.0,Uber,WAV
12,26.0,1.1,1.0,Lyft,Lux Black XL
15,34.0,2.79,1.0,Lyft,Lux Black XL
21,22.5,2.84,1.25,Lyft,Lyft XL
7,7.5,1.57,1.0,Uber,UberPool
3,27.5,1.42,1.0,Lyft,Lux Black XL
0,42.5,4.44,1.0,Uber,Black SUV
10,19.5,2.74,1.25,Lyft,Lyft XL
20,20.5,2.32,1.0,Uber,UberX
18,11.5,2.32,1.0,Uber,UberX
15,11.5,3.39,1.0,Uber,WAV
10,12.5,1.44,1.0,Uber,UberXL
7,24.0,5.56,1.0,Uber,UberXL
15,16.5,0.43,1.0,Lyft,Lux Black
19,16.5,4.37,1.25,Lyft,Lyft
0,26.0,2.98,1.0,Lyft,Lux Black
5,16.5,2.31,1.0,Lyft,Lux
23,13.5,1.68,1.0,Lyft,Lyft XL
